# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_cons_01  order by site_no' |# 02/19/2019 21:01:02, llorzol
#
agency_cd	site_no	cons_seq_nu	cons_dt	special_treat_cd	cons_contractor_nm	cons_src_cd	seal_depth_va	seal_cd	cons_meth_cd	dev_meth_cd	dev_du	finish_cd	cons_web_cd	cons_cn	cons_cr	cons_mn	cons_md
5s	15s	9n	8s	1s	12s	1s	4s	1s	1s	1s	3s	1s	1s	8s	25d	8s	25d
USGS	420232121222901	1	19570104		VAN METER	D	 106	G				X	Y	tiffany	25-NOV-2002 14:32:37	tiffany	25-NOV-2002 14:32:37
USGS	420232121241201	1											Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420233121115701	1	19760123		WILSON, W	D	  20	G	A			X	Y	tiffany	20-FEB-2003 17:04:07	tiffany	20-FEB-2003 17:04:07
USGS	420235121135901	1	19930615		STOREY, D.	D	 451	G	H			X	Y	tiffany	20-FEB-2003 17:03:54	tiffany	20-FEB-2003 17:03:54
USGS	420236121273101	1	195409			S						X	Y	tiffany	10-SEP-2002 15:47:12	tiffany	10-SEP-2002 15:47:12
USGS	420238121374001	1	19870715		DESPAIN	D	  19	G	C			X	Y	tiffany	17-OCT-2000 16:48:11	tiffany	17-OCT-2000 16:48:11
USGS	420241121534901	1	19790817		E.E. STOREY	D	  19	G	A			X	Y	tiffany	11-OCT-2000 20:19:00	tiffany	11-OCT-2000 20:19:00
USGS	420242121251001	1	19621103		VAN METER	D	  27	G	C			X	Y	tiffany	09-SEP-2002 19:45:03	tiffany	09-SEP-2002 19:45:03
USGS	420244121522701	1	19970205		CHANCELLER	D	  38	B	A			P	Y	tiffany	11-OCT-2000 20:19:02	tiffany	11-OCT-2000 20:19:02
USGS	420245121520301	1	19960702		CHANCELLER	D	  38	B	A			P	Y	tiffany	13-OCT-2000 21:34:24	tiffany	13-OCT-2000 21:34:24
USGS	420246121541401	1	19790723		E.E. STOREY	D	  39	G	A			X	Y	tiffany	11-OCT-2000 20:18:59	tiffany	11-OCT-2000 20:18:59
USGS	420247121435401	1	19780330		WILSON	D	  63	G	A			X	Y	tiffany	16-OCT-2000 21:28:39	tiffany	16-OCT-2000 21:28:39
USGS	420249121522801	1	19971010		CHANCELLER	D	  50	B	A			P	Y	tiffany	11-OCT-2000 20:19:01	tiffany	11-OCT-2000 20:19:01
USGS	420250121265301	1	19920722		DESPAIN	D	  31	G	A			X	Y	tiffany	10-SEP-2002 15:47:11	tiffany	10-SEP-2002 15:47:11
USGS	420250121403601	1	19760527		WILSON, W.L.	D	  20	G	A			X	Y	tiffany	27-JUL-2006 17:24:40	tiffany	27-JUL-2006 17:24:40
USGS	420253121264401	1	19930219		SEVEY	D	  19	G	A			X	Y	tiffany	22-OCT-2002 17:16:53	tiffany	22-OCT-2002 17:16:53
USGS	420256121442201	1	19761210		STOREY	D	 140	G	A			X	Y	tiffany	16-OCT-2000 21:28:38	tiffany	16-OCT-2000 21:28:38
USGS	420256121442201	2	19790607		STOREY	D			A				Y	tiffany	16-OCT-2000 21:28:38	tiffany	16-OCT-2000 21:28:38
USGS	420257121135001	1	19880224	Z	ABERNATHY	D	 329	G	A			X	Y	tiffany	26-MAR-2003 18:25:18	tiffany	26-MAR-2003 18:25:18
USGS	420258121443301	1	19761213		STOREY	D	  19	B	A			X	Y	tiffany	16-OCT-2000 21:28:36	tiffany	16-OCT-2000 21:28:36
USGS	420258121443301	2	19770224		STOREY	D	  41	G	A			X	Y	tiffany	16-OCT-2000 21:28:37	tiffany	16-OCT-2000 21:28:37
USGS	420302121115301	1	19760205		WILSON, W	D	  38	G	A			X	Y	tiffany	20-FEB-2003 17:03:50	tiffany	20-FEB-2003 17:03:50
USGS	420302121115301	2	19770201		WILSON, W	D	 115	G	A			X	Y	tiffany	20-FEB-2003 17:03:51	tiffany	20-FEB-2003 17:03:51
USGS	420307121261101	1	19920723		WILSON	D	  19	G	H			X	Y	tiffany	09-SEP-2002 17:08:33	tiffany	09-SEP-2002 17:08:33
USGS	420311121235801	1											Y	tiffany	09-SEP-2002 17:08:37	tiffany	09-SEP-2002 17:08:37
USGS	420312121263001	1	20000315		HUGHES	D	  58	G	A			X	Y	tiffany	11-SEP-2002 16:02:06	tiffany	11-SEP-2002 16:02:06
USGS	420312121320701	1	19840508		WILSON, W.L.	D	  47	G	A			P	Y	tiffany	14-NOV-2005 20:17:48	tiffany	14-NOV-2005 20:17:48
USGS	420317121265201	1	19780929		VANMETER	D	  18	G	C			X	Y	tiffany	09-SEP-2002 17:06:56	tiffany	09-SEP-2002 17:06:56
USGS	420318120322801	1	19810604		STOREY,E.E.	D	  18		H	P		X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420318121312201	1	19791220		SEVEY, N.	D	  54	G	A			X	Y	tiffany	20-MAR-2002 19:13:55	tiffany	18-JAN-2005 20:54:06
USGS	420322120300801	1	19780726		VAN METER,J.	D			C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420323121120901	1	19920606		CHANCELLOR	D	  19	G	A			X	Y	tiffany	20-FEB-2003 17:03:47	tiffany	20-FEB-2003 17:03:47
USGS	420323121150201	1	19920615		STOREY, D	D	 269	G	H			X	Y	tiffany	19-FEB-2003 16:10:25	tiffany	19-FEB-2003 16:10:25
USGS	420324121444601	1	19651108		HARTLEY	D	 179	G	C			X	Y	tiffany	16-OCT-2000 20:00:17	tiffany	16-OCT-2000 20:00:17
USGS	420325121445801	1	19911230		DESPAIN	D	  26	G	C			X	Y	tiffany	16-OCT-2000 20:00:16	tiffany	16-OCT-2000 20:00:16
USGS	420328121260501	1	19740627		VANMETER	D	  20	G	C			X	Y	tiffany	09-SEP-2002 17:06:57	tiffany	09-SEP-2002 17:06:57
USGS	420329121440701	1	19640318		STOREY	D	  20	G	C			X	Y	tiffany	16-OCT-2000 20:00:15	tiffany	16-OCT-2000 20:00:15
USGS	420330123363001	1	19751103		COLEMAN	D	  18	G	A	C	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420336118475301	1	19770920		ROSSBERG	D	  30	G	C	B	  6	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420336121264701	1	19920423		DESPAIN	D	  41	G	A			X	Y	tiffany	09-SEP-2002 17:08:31	tiffany	09-SEP-2002 17:08:31
USGS	420336121443601	1	20021202		HUGHES	D	  18	B	A			X	Y	tiffany	27-FEB-2003 21:50:11	tiffany	27-FEB-2003 21:50:11
USGS	420342121264901	1	19760926		VAN METER	D	  20	G	C			X	Y	tiffany	09-SEP-2002 17:06:54	tiffany	09-SEP-2002 17:06:54
USGS	420342121450001	1	19810518		SEVEY	D	  60		A			X	Y	tiffany	16-OCT-2000 20:00:15	tiffany	16-OCT-2000 20:00:15
USGS	420344121274601	1	19830428		VANMETER, J.	D	  19	G	C			X	Y	tiffany	18-FEB-2003 21:20:16	tiffany	18-FEB-2003 21:20:16
USGS	420345121365029	1	19730327		WILSON DRLG	D	 135	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	420348121453601	1	19570418		WILSON	D	  23	G	C			X	Y	tiffany	26-APR-2001 15:14:46	tiffany	26-APR-2001 15:14:46
USGS	420350121150601	1	19921116		STOREY, D	D	 306	G	H			X	Y	tiffany	19-FEB-2003 16:10:22	tiffany	19-FEB-2003 16:10:22
USGS	420350121325401	1	196604		WILSON, W.F.	D	  20	G	C			X	Y	tiffany	05-MAR-2004 13:28:42	tiffany	05-MAR-2004 13:28:42
USGS	420350121325401	2	196711		WILSON, W.F.	D			C			X	Y	tiffany	05-MAR-2004 13:28:43	tiffany	05-MAR-2004 13:28:43
USGS	420350121454019	1	19671024		E E STOREY	D	  18	B	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	420351121251201	1	19570402		MCGIKLEY	D		G	C			X	Y	tiffany	09-SEP-2002 17:08:35	tiffany	09-SEP-2002 17:08:35
USGS	420351121403801	1	19920710		STOREY	D	 162	G	H			X	Y	tiffany	17-OCT-2000 16:48:09	tiffany	17-OCT-2000 16:48:09
USGS	420351121515901	1	19591129		POWELL	D			C				Y	tiffany	11-OCT-2000 20:18:59	tiffany	11-OCT-2000 20:18:59
USGS	420352121505901	1	19740419		WILSON	D	 100	G	A				Y	tiffany	11-OCT-2000 20:18:58	tiffany	11-OCT-2000 20:18:58
USGS	420353121252301	1	19560501		VAN METER	D	  40	G	C			X	Y	tiffany	06-SEP-2002 15:07:36	tiffany	06-SEP-2002 15:07:36
USGS	420353121252801	1	19720922		STOREY, E.E.	D	  70	B	A			X	Y	tiffany	16-AUG-2002 16:09:03	tiffany	16-AUG-2002 16:09:03
USGS	420356120313601	1	19770622		HARTLEY,C.E.	D	  15	G	A	N		X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420356120313601	2	19770622		HARTLEY,C.E.	D	  15	G	A	N		X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420356121454801	1	19820107		SEVEY	D	  30	G	A			X	Y	tiffany	16-OCT-2000 21:28:36	tiffany	16-OCT-2000 21:28:36
USGS	420358121280001	1	1974		DESPAIN	D	  20					X	Y	tiffany	16-AUG-2002 16:02:32	tiffany	16-AUG-2002 16:02:32
USGS	420359123364001	1	19780902		MCCLANAHAN	D	  40	G	A	C	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420401121454401	1	20021120		HUGHES	D	  19	B	A			X	Y	tiffany	27-FEB-2003 21:50:15	tiffany	27-FEB-2003 21:50:15
USGS	420404121270501	1	19800324		VAN METER	D	  19	G	C			X	Y	tiffany	09-SEP-2002 17:06:51	tiffany	09-SEP-2002 17:06:51
USGS	420404121270501	2	19930209		DESPAIN	D			C			X	Y	tiffany	09-SEP-2002 17:06:51	tiffany	09-SEP-2002 17:06:51
USGS	420404121272401	1	19801115		VAN METER	D	  19	G	C			X	Y	tiffany	18-FEB-2003 21:20:20	tiffany	18-FEB-2003 21:20:20
USGS	420406120191301	1	19750715		STOOKSBERRY	D	  18	G	C	A	24	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	420406123420201	1	19620423		SHANAHAN,R	D		C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420407121461701	1	20021115		HUGHES	D	  88	G	A			X	Y	tiffany	27-FEB-2003 21:50:09	tiffany	27-FEB-2003 21:50:09
USGS	420408121272601	1	19781201		HARTLEY	D	  38	G	A			X	Y	tiffany	06-SEP-2002 15:07:37	tiffany	06-SEP-2002 15:07:37
USGS	420409123431501	1	19790213		PAQUIN	D	  20	G	A	C		O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420414121121601	1	19881107		HUGHES, S	D	  19	G	A			X	Y	tiffany	20-FEB-2003 17:03:45	tiffany	20-FEB-2003 17:03:45
USGS	420414121530901	1	19880726		SEVEY	D	  59	G	A			P	Y	tiffany	11-OCT-2000 20:18:56	tiffany	11-OCT-2000 20:18:56
USGS	420414123432101	1	19700724		COLEMAN,J	D	  18	G	C	B	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420416121530201	1	19910727		CHANCELLER	D	  19	G	A			P	Y	tiffany	11-OCT-2000 20:18:57	tiffany	11-OCT-2000 20:18:57
USGS	420418120185501	1	19691025		STOOKSBERRY	D	  18	G	A	P	8.0	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420424120310801	1	19911230		OTIS MOBLEY	D	  50	G	C	P	6.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	420426120313401	1	19910417		JOHN CONROY	D	  20	G	C	P	9.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	420427120304001	1	19920430		OTIS MOBLEY	D	  20	G	C	P	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	10-DEC-1992 00:00:00
USGS	420427121533601	1	19960626		SEVEY	D	  39	G	A			P	Y	tiffany	11-OCT-2000 20:18:55	tiffany	11-OCT-2000 20:18:55
USGS	420428123372701	1	19780912		COLEMAN,J	D	  18	G	A	P	  2	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420429121381401	1	19740927		WILSON	D	 100	G	A			P	Y	tiffany	16-OCT-2000 21:28:43	tiffany	16-OCT-2000 21:28:43
USGS	420432122360801	1	19631231		STUDEBAKER	D	  28	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420435122354201	1	19870828		BOETTCHER,J.	D	  36	G	C	B	1.5	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	420436122353601	1	19870918		BOETTCHER,J.	D	  27	G	C	B	2.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	420438120313501	1	19910225		OTIS MOBLEY	D	  30	G	C	P	3.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	420440120321401	1	19670525		STOOKSBERRY	D	  20	G	A	P	12.	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420441121152701	1	19740430		VANMETER, J	D	  18	G	C			X	Y	tiffany	19-FEB-2003 16:10:20	tiffany	19-FEB-2003 16:10:20
USGS	420441123371801	1	19750501		PAQUIN	D	  38	G	A	C	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420447121392301	1	19951120		SEVEY	D	  45	G	A			X	Y	tiffany	16-OCT-2000 21:28:42	tiffany	16-OCT-2000 21:28:42
USGS	420448123125201	1	19650820		STUDEBAKER	D	  23	G	C	B		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420448123400101	1	19780602		CLOUSER,L	D	  20	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420450120311701	1	19770520		VAN METER,J.	D	  25	B	C	P	4.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	02-DEC-1992 00:00:00
USGS	420450120311801	1	195505			S			C	P		P	Y	nwis	04-NOV-1998 00:00:00	nwis	02-DEC-1992 00:00:00
USGS	420451121272101	1	19770215		MCCLANE	D	  38	G	C			X	Y	tiffany	16-AUG-2002 16:10:29	tiffany	16-AUG-2002 16:10:29
USGS	420451123431201	1	19780713		RIPPETOE,L	D	  35	G	A	B	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420453121534101	1	19940930		CHANCELLER	D	  19	B	A			P	Y	tiffany	29-SEP-2000 21:06:37	tiffany	29-SEP-2000 21:06:37
USGS	420458121422901	1	20010619		STOREY, D.M.	D	  25	G	A			X	Y	tiffany	10-MAR-2004 13:24:59	tiffany	10-MAR-2004 13:24:59
USGS	420459121125801	1	19800307		SEVEY, NORM	D	  18	G	A			X	Y	tiffany	19-FEB-2003 16:10:37	tiffany	19-FEB-2003 16:10:37
USGS	420502121125501	1	19771107		STOREY, E	D	  19	G	A			X	Y	tiffany	20-FEB-2003 17:03:42	tiffany	20-FEB-2003 17:03:42
USGS	420514123370701	1	19790612		SHANAHAN	D	  18	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420522121284301	1	19560405		VAN METER	D			C				Y	tiffany	12-AUG-2002 14:51:13	tiffany	12-AUG-2002 14:51:13
USGS	420525121425001	1	19941112		DESPAIN	D	  29	G	C			X	Y	tiffany	16-OCT-2000 20:00:13	tiffany	16-OCT-2000 20:00:13
USGS	420526121541201	1	19710927		MCCLANE	D	  19		C			X	Y	tiffany	29-SEP-2000 21:06:36	tiffany	29-SEP-2000 21:06:36
USGS	420526121541201	2	19900713		SEVEY	D	  19	B	A			X	Y	tiffany	29-SEP-2000 21:06:36	tiffany	29-SEP-2000 21:06:36
USGS	420526122353701	1	19780509		STUDEBAKER	D	  39	G	A	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420527123440101	1	19780602		RIPPETOE,L	D	  22	G	C	B	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420529120210001	1	19810909		WILLIAMS,WM.	D	  19	G	H	P		F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420529123370601	1	19800813		PAQUIN	D	  38	G	A	C	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420531121540801	1	19901019		HUGHES	D	  39	G	A			X	Y	tiffany	29-SEP-2000 21:06:35	tiffany	29-SEP-2000 21:06:35
USGS	420531122352101	1	19650320		P.F. HOLT	D	  40	B	A	J	0.5	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	420531122352301	1	19790103		STUDEBAKER	D	  34	G	A	B	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	420533121282201	1	19560225		HARTLEY	A			C			X	Y	tiffany	16-AUG-2002 15:56:43	tiffany	16-AUG-2002 15:56:43
USGS	420533123344901	1				S			H			X	Y	tiffany	10-JUN-2003 21:27:49	tiffany	10-JUN-2003 21:27:49
USGS	420536123355701	1	19730915		COLEMAN,J	D	  18	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420537121465901	1	19791022		STOREY	D	  57	G	A			X	Y	tiffany	16-OCT-2000 20:00:14	tiffany	16-OCT-2000 20:00:14
USGS	420537122352301	1	19670731		DELAP	D	  25	B	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420542121135401	1	19651104		VANMETER, J	D	  50	C	C			X	Y	tiffany	19-FEB-2003 16:10:16	tiffany	19-FEB-2003 16:10:16
USGS	420542121433401	1	19731031		STOREY	D	  54	G	A			X	Y	tiffany	16-OCT-2000 20:00:13	tiffany	16-OCT-2000 20:00:13
USGS	420546121471801	1	20021108		HUGHES	D	  26	B	A			X	Y	tiffany	27-FEB-2003 21:50:23	tiffany	27-FEB-2003 21:50:23
USGS	420549121424501	1	20010720		STOREY, D.M.	D	 201	G	H			X	Y	tiffany	10-MAR-2004 13:26:02	tiffany	10-MAR-2004 13:26:02
USGS	420551121453901	1	19640611		ROBERTS	D	  20	G	C			X	Y	tiffany	16-OCT-2000 17:17:24	tiffany	16-OCT-2000 17:17:24
USGS	420554121252001	1	19700311		VAN METER	D	  20	G	C			X	Y	tiffany	16-AUG-2002 16:04:33	tiffany	16-AUG-2002 16:04:33
USGS	420554121393801	1	19720610		WILSON, W.F.	D	 125	G	C			P	Y	tiffany	08-MAR-2004 18:50:11	tiffany	08-MAR-2004 18:50:11
USGS	420558120281801	1	19571217		LAKEVIEW,DRG	D							Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420559121400201	1	20020312		HUGHES, S.R.	D	  25	G	H			X	Y	tiffany	26-JUL-2006 21:07:30	tiffany	26-JUL-2006 21:07:30
USGS	420559121400201	2	20020517		HUGHES, S.R.	D			A			X	Y	tiffany	26-JUL-2006 21:07:30	tiffany	26-JUL-2006 21:07:30
USGS	420559121544601	1	19881006		SEVEY	D	  38	G	A			X	Y	tiffany	29-SEP-2000 21:06:34	tiffany	29-SEP-2000 21:06:34
USGS	420600120314801	1	19780603		WILLIAMS,D.W	D	  20		A	A		P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420600121401101	1	20010503		HUGHES, S.R.	D	 332	G	A			X	Y	tiffany	08-MAR-2004 18:50:15	tiffany	08-MAR-2004 18:50:15
USGS	420600121401101	2	20020415		HUGHES, S.R.	D			A			X	Y	tiffany	08-MAR-2004 18:50:15	tiffany	08-MAR-2004 18:50:15
USGS	420601121442301	1	19940124		HUGHES	D	  58	G	A			X	Y	tiffany	16-OCT-2000 20:00:11	tiffany	16-OCT-2000 20:00:11
USGS	420605121165101	1	19960611		HUGHES, S	D	  87	G	A			X	Y	tiffany	19-FEB-2003 16:10:18	tiffany	19-FEB-2003 16:10:18
USGS	420605121550001	1	19890220		SEVEY	D	  26	G	A			X	Y	tiffany	29-SEP-2000 21:06:34	tiffany	29-SEP-2000 21:06:34
USGS	420605121550013	1	19670911		POWELL DRLG	D	  19	G	C			X	Y	nwis	04-NOV-1998 00:00:00	tiffany	08-SEP-2000 16:53:03
USGS	420605121555101	1	19961220		HUGHES	D	  38	G	A			P	Y	tiffany	29-SEP-2000 21:06:33	tiffany	29-SEP-2000 21:06:33
USGS	420605123355701	1	19731001		PAQUIN ROBT.	D	  32	G	A	B	  1	O	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420611121113401	1	19920502		CHANCELLOR	D	 247	G	A			X	Y	tiffany	19-FEB-2003 16:10:34	tiffany	19-FEB-2003 16:10:34
USGS	420612123365601	1	19781023		CLOUSER	D	  18	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420614121453801	1	19971210		HUGHES	D	  69	B	A			X	Y	tiffany	16-OCT-2000 17:17:22	tiffany	16-OCT-2000 17:17:22
USGS	420614122352301	1	19780814		STUDEBAKER	D	  18	G	A	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420615123404501	1	1952			O			D	P		W	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420616121270501	1	1950		WILSON	A						X	Y	tiffany	16-AUG-2002 16:07:31	tiffany	16-AUG-2002 16:07:31
USGS	420616121400001	1	20010809		STADELI, C.	D	 240	G	A			P	Y	tiffany	08-MAR-2004 20:22:13	tiffany	08-MAR-2004 20:22:13
USGS	420616121454701	1	19891020		SEVEY	D	  58	G	A			X	Y	tiffany	16-OCT-2000 17:17:23	tiffany	16-OCT-2000 17:17:23
USGS	420620123362201	1	19780527		CLOUSER	D	  18	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420621120195101	1	19561019		VAN METER	D			C	P		P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420621121104001	1	19620925		HARTLEY, KEN	D			C			X	Y	tiffany	19-FEB-2003 16:10:31	tiffany	19-FEB-2003 16:10:31
USGS	420622121415401	1	19710623		STOREY	D	  38	B	C			X	Y	tiffany	16-OCT-2000 20:00:12	tiffany	16-OCT-2000 20:00:12
USGS	420626120204901	1	19770805		STOOKSBERRY	D	  20	G	A	P	72.	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420627121275601	1	19610213		VANMETER	D	   9	G	C			X	Y	tiffany	18-FEB-2003 21:20:13	tiffany	18-FEB-2003 21:20:13
USGS	420627121275601	2	19640425		VANETER	D	  20	G	C			X	Y	tiffany	18-FEB-2003 21:20:13	tiffany	18-FEB-2003 21:20:13
USGS	420630123372901	1	19780607		CLOUSER	D	  18	G	A	C	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420632118264501	1	19671002		SKINNER	D	  20	C	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420632121293601	1	19540821			S	   0		C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420633121475401	1	19930714		SEVEY	D	  25	G	A			P	Y	tiffany	16-OCT-2000 17:17:20	tiffany	16-OCT-2000 17:17:20
USGS	420638121551701	1	19950920		SEVEY	D	  38	G	A			P	Y	tiffany	29-SEP-2000 21:06:32	tiffany	29-SEP-2000 21:06:32
USGS	420640121441301	1	19890505		SEVEY	D	  38	G	A			X	Y	tiffany	16-OCT-2000 17:17:24	tiffany	16-OCT-2000 17:17:24
USGS	420641121464101	1	19841027		SEVEY	D	 130	G	A			X	Y	tiffany	16-OCT-2000 17:17:22	tiffany	16-OCT-2000 17:17:22
USGS	420642120304401	1	19770614		STOOKSBERRY	D	  20	G	A	P	30.	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420642121432201	1	19810815		SEVEY	D			A				Y	tiffany	16-OCT-2000 20:43:14	tiffany	16-OCT-2000 20:43:14
USGS	420643121394801	1	20011210		CHANCELLOR	D			H			S	Y	tiffany	10-MAR-2004 13:26:11	tiffany	10-MAR-2004 13:26:11
USGS	420643121415501	1	19900904		SEVEY	D	  38	G	A			X	Y	tiffany	13-OCT-2000 21:34:28	tiffany	13-OCT-2000 21:34:28
USGS	420643121460401	1	19830801		STOREY	D	  50	G	A			X	Y	tiffany	16-OCT-2000 17:17:17	tiffany	16-OCT-2000 17:17:17
USGS	420644121435101	1	19890801		ABERITLY	D	  60	G	A			X	Y	tiffany	13-OCT-2000 21:34:29	tiffany	13-OCT-2000 21:34:29
USGS	420644121442801	1	1948		STOREY	D							Y	tiffany	13-OCT-2000 21:34:30	tiffany	13-OCT-2000 21:34:30
USGS	420645121423501	1	19850510		CHANCELLER	D	  18	G	A			X	Y	tiffany	13-OCT-2000 21:34:27	tiffany	13-OCT-2000 21:34:27
USGS	420646121554601	1	19910519		SEVEY	D	  19	G	A			P	Y	tiffany	29-SEP-2000 21:06:31	tiffany	29-SEP-2000 21:06:31
USGS	420647123020101	1	19630920		STUDEBAKER	D		G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420650121211401	1	19641218		STOREY	D	  20	G	C	B	  2	X	Y	nwis	04-NOV-1998 00:00:00	tiffany	06-MAY-2009 20:25:16
USGS	420652123051201	1	19630318		STUDEBAKER	D	  32	G	C	B	  4	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	420655121485901	1	20021118		HUGHES	D	  39	B	A			X	Y	tiffany	27-FEB-2003 21:50:13	tiffany	27-FEB-2003 21:50:13
USGS	420700121401801	1	19771030		HARTLEY	D	  30	B	C			X	Y	tiffany	16-OCT-2000 21:28:41	tiffany	16-OCT-2000 21:28:41
USGS	420700121453901	1	19910222		DESPAIN	D	  30	G	C			X	Y	tiffany	16-OCT-2000 17:17:18	tiffany	16-OCT-2000 17:17:18
USGS	420704121180001	1	19771021		STOREY	D	  55	G	A			P	Y	tiffany	18-FEB-2003 21:20:33	tiffany	18-FEB-2003 21:20:33
USGS	420705121130201	1	19941101		STOREY, D	D	  19	B	A			X	Y	tiffany	19-FEB-2003 16:10:29	tiffany	19-FEB-2003 16:10:29
USGS	420706120322001	1	19810416		STOREY,E.E.	D	 135	G	H	P	4.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	420706121430501	1	20010711		DESPAIN, L.	D	  74	B	A			X	Y	tiffany	10-MAR-2004 13:24:02	tiffany	10-MAR-2004 13:24:02
USGS	420708122215901	1	19581107		CRATER DRLG	D			C				Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
